Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value,Revenue USD Mil,Gross Margin %,Operating Income USD Mil,Operating Margin %,Net Income USD Mil,Earnings Per Share USD,Shares Mil,Book Value Per Share * USD,Operating Cash Flow USD Mil,Cap Spending USD Mil,Free Cash Flow USD Mil,Free Cash Flow Per Share * USD,Working Capital USD Mil,COGS,Gross Margin,SG&A,R&D,Operating Margin,Net Int Inc & Other,EBT Margin,Net Margin %,Asset Turnover (Average),Return on Assets %,Return on Equity %,Return on Invested Capital %,Interest Coverage,Year over Year,3-Year Average,5-Year Average,10-Year Average,Cap Ex as a % of Sales,Free Cash Flow/Sales %,Free Cash Flow/Net Income,Cash & Short-Term Investments,Accounts Receivable,Inventory,Other Current Assets,Total Current Assets,Net PP&E,Intangibles,Other Long-Term Assets,Total Assets,Accounts Payable,Short-Term Debt,Accrued Liabilities,Other Short-Term Liabilities,Total Current Liabilities,Long-Term Debt,Other Long-Term Liabilities,Total Liabilities,Total Stockholders' Equity,Total Liabilities & Equity,Current Ratio,Quick Ratio,Financial Leverage,Debt/Equity,Days Sales Outstanding,Days Inventory,Payables Period,Cash Conversion Cycle,Receivables Turnover,Inventory Turnover,Fixed Assets Turnover,Asset Turnover
6/15/17,1807.86,1808.74,1797.94,2.15892E+13,3209896818,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/14/17,1812.48,1817.34,1805.47,2.16444E+13,1689044311,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/13/17,1815,1815.7,1808.58,2.1676E+13,5665759715,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/12/17,1806.44,1807.36,1799.59,2.15743E+13,1408337388,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/9/17,1808.11,1819.28,1796.15,2.15943E+13,31784913,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/8/17,1808.93,1812.42,1803.39,2.16041E+13,206383516,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/7/17,1806.11,1807.83,1800.12,2.15704E+13,4321488179,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/6/17,1803.54,1808.93,1801.96,2.17472E+13,203220297,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/5/17,1808.76,1811.91,1808.32,2.18103E+13,609802705,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/2/17,1811.93,1813.31,1803.59,2.18485E+13,344926115,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
6/1/17,1805.62,1805.62,1791.25,2.17723E+13,2467755269,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/31/17,1789.36,1792.6,1781.93,2.15779E+13,2959981755,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/30/17,1790.26,1792.5,1788.08,2.15896E+13,3401669002,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/26/17,1793.67,1794.02,1791.14,2.16308E+13,2435209939,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/25/17,1793.41,1796.06,1789.13,2.16277E+13,2736151467,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/24/17,1786.15,1787.02,1781.34,2.15402E+13,920614719,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/23/17,1781.9,1783.72,1777.64,2.14886E+13,572550351,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/22/17,1778.31,1779.27,1771.79,2.14457E+13,369628740,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/19/17,1768.56,1774.35,1758.94,2.13281E+13,557590748,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/18/17,1756.48,1763.44,1746.72,2.11824E+13,503388903,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/17/17,1750.1,1771.55,1749.58,2.11055E+13,6096828189,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/16/17,1783.9,1787.4,1779.54,2.15101E+13,3915241746,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/15/17,1784.96,1786.78,1778.27,2.1523E+13,2351000416,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/12/17,1775.81,1777.94,1773.22,2.14159E+13,510040562,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/11/17,1779.35,1780.56,1769.72,2.14592E+13,6248594435,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/10/17,1784.21,1784.37,1778.58,2.15189E+13,7593783663,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/9/17,1781.58,1786.43,1778.01,2.1489E+13,876026036,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/8/17,1783.15,1785.33,1778.9,2.15078E+13,2031383548,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/5/17,1784.11,1784.11,1775.95,2.15222E+13,321109532,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/4/17,1776.21,1777.82,1768.99,2.14269E+13,1162823766,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/3/17,1775.8,1777.05,1769.85,2.1422E+13,3765614760,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/2/17,1779.38,1782.2,1775.99,2.1464E+13,27284136,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
5/1/17,1778.81,1783.45,1775.12,2.14571E+13,76106905,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/28/17,1774.81,1783.04,1773.85,2.14088E+13,440479219,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/27/17,1780.19,1782.64,1775.75,2.14737E+13,2012721759,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/26/17,1778.99,1786.55,1778.25,2.14593E+13,538414289,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/25/17,1778.64,1781.58,1772.4,2.14531E+13,30384931,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/24/17,1767.67,1769.73,1762.04,2.13208E+13,374720063,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/21/17,1748.4,1753.69,1745.51,2.10884E+13,8345113,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/20/17,1753.58,1756.78,1742.2,2.11518E+13,424498585,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/19/17,1739.61,1749.86,1737.42,2.09833E+13,2759540978,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/18/17,1741.58,1745.23,1735.14,2.10028E+13,555082237,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/17/17,1745.83,1745.86,1732.78,2.10541E+13,95509567,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
4/13/17,1730.36,1745.18,1730.36,2.08683E+13,95492123,5329.00,34.20,152.00,2.90,43.00,0.04,1039.00,0.54,68.00,-113.00,-45.00,-0.23,1136.00,65.79,34.21,9.59,21.77,2.85,-1.56,1.29,0.81,1.55,1.25,8.37,6.62,1.55,24.74,-1.08,-0.35,-1.20,2.12,-0.84,-1.05,33.47,11.30,20.88,8.42,74.07,7.37,14.92,3.64,100.00,10.85,1.98,8.31,20.85,41.98,37.43,3.33,82.74,17.26,100.00,1.76,1.07,5.79,2.17,24.35,77.56,42.89,59.02,14.99,4.71,25.08,1.55
